text,insult,obscene,ideology,lgbtqphobia,racism,sexism,xenophobia
"@user Não tenho bem certeza se o Bolsonaro acertou, 
Até que os ratos e baratas se manifestem...
Bate mais que eles AGUENTAM CAPITÃO!
O Daciolo teve mais votos que você!
Vá atrás de um pau para tirar leite, sua seringueira RETARDADA!",1,1,0,0,0,1,0
ela disse que eu não valho nada por isso que essa noite ela vem fuder comigo,0,1,0,0,0,0,0
"@user 

BERROOOO UAHAUAHUAHAAUAUU é um cu literalmente assassino kkkkkkkkkkkkk to morrendo ajaianakanajabajakaaj",0,1,0,0,0,0,0
@user sério viado,0,0,0,1,0,0,0
"@user .
vai tomar no cu stf !!!",1,0,0,0,0,0,0
@user ah mano vai tomar no cu pq isso não acontece comigo?,0,1,0,0,0,0,0
VAI TOMAR NO CU VELHO EU TÔ CHORANDO IGUAL UMA CADELA FODIDA NESSA PORRAF EU N TO PREPATADA PRA VER O EDDIE MORRENDO NOS BRAÇOS DO RICHIE NA TELA MANO VAI TOMAR NO CY EU SOY A PESSOA MAIS TRISTE DO MUNDO,0,1,0,0,0,0,0
"Message to:

1. não tenho
2. hm kk bjs
3. espero que vc me faça bem
4. amo vcs
5. oi me conta vai que rola algo
6. me beija
7. te amo 
8. vai se fuder seu corno
9. linda te amoo 
10. tchauzinho

Drop an emoji for the questions!",1,1,0,0,0,0,0
"Ihh é de salvador uma disgraça dessa ainda, nem ela ta aq pra eu dar um botadao, tem q avisar pra ele q n tem anti-antifa, tem antifascista e fascista.(apesar de achar ridículo quem usa esse nome grotesco pra qualquer merda q bolsonaro faz)",0,1,0,0,0,0,1
@user que viado chato,0,0,0,1,0,0,0
@user voceeeeeee gostosa do caralho ❤️❤️❤️😍😍😍😍,0,1,0,0,0,0,0
"@user @user ñ é ranço, ele é babaca mam.",1,0,0,0,0,0,0
@user @user vai se foder seu porra to esperando vc falar ainda,1,1,0,0,0,0,0
tô com tanto tesão acumulado que o boy fala qualquer coisa e minha vontade é de responder sim agora deixa eu sentar no teu pinto,0,1,0,0,0,0,0
aquele médico babaca de vis a vis é um filho da puta mano q ódio,1,1,0,0,0,0,0
"@user buceta todas tem, postura só algumas 😉",0,1,0,0,0,1,0
"a semana inteira tava um clima bom, aí chegou final de semana e ta esse cu",0,1,0,0,0,0,0
"@user @user quem aqui falou em política, mongoloide?",1,0,0,0,0,0,0
bugaram de awm em mim!!!! awm viado!!!!!!vai tomar no cu kkkkkkkkkkkkkkkkkkk,0,0,0,1,0,0,0
meu deus se vai dar hate faz direito sua porca feia e burra,1,0,0,0,0,1,0
luhan vc vai msm me forçar a ficar colocando foto sua de 2016 no icon???? maldito,1,0,0,0,0,0,0
"eu reclamando q to barriguda, ai Igor, ""vc fala mt, blablabla"" ai
""olha minha barriga Igor""
[3/8 12:41] : Tá gravida karol
[3/8 12:42] : Crlh tá ddr mrm
[3/8 12:42]Karol: VAI SE FUDER
[3/8 12:42] : PORRA
[3/8 12:42] : O q ddr
[3/8 12:43] : Kkkkkkkkkkkk ddr",0,1,0,0,0,0,0
"""filha da puta, tinha que ficar sem piru""- mãe, minha.

sensata",1,1,0,0,0,0,0
"@user Coitado desse gringo criminoso, vai ficar esperando criminoso maldito, que o Deltan vai ser afastado, vc e o covil de criminosos que está no STF que vai pagar pelos crimes cometidos, ninguém está acima da lei criminoso dos infernos.",1,1,0,0,0,0,0
"agora viu que me perdeu e chora, chora vagabundo",1,1,0,0,0,0,0
"Ah mas é muito sem o que fazer né, um mulherão desses sendo feia? Feia é esse anon q n tem nem vergonha na cara p… — Iti malia meudeuso",1,0,0,0,0,0,0
@user @user maluco esquerdista enrustido e acordou de chico ainda... não tenho paciência pra esse tipo de babaca!,1,0,0,1,0,0,0
pode te mandar ft do pau? — não tenho microscópio🤷,0,1,0,0,0,0,0
@user me deixa te socar com o cu pode?,0,1,0,0,0,0,0
"o tanto que minha irmã me estressa, vai toma no cu",0,1,0,0,0,0,0
"Se esses vermes da suprema corte brasileira não fizessem tanta merda e tirassem tanto vagabundo da cadeia e essa modomia desvairada tem que acabar,e não quer ser assunto eles tem que sair de lá urgente.",1,0,0,0,0,0,0
depois a gente ainda é errado por odiar sulista,0,0,0,0,0,0,1
foda que ele da o cu pro trump e deu um pedaço da amazônia pra “estudos” 🤦🏾‍♂️,0,1,0,0,0,0,0
"A @user é tão lixo, que colocaram vídeo da torcida do Fortaleza fazendo festa e falaram que era a torcida do framengo. 
Fecha as portas lixo de canal.",1,0,0,0,0,0,0
"minha mãe falando que eu sou muito grossa e que xingo muito e que pareço macho............ falei que ela só não me deu um pinto pq é o que falta mesmo, sonho ser homem",0,1,0,0,0,0,0
@user e o lucas q ficou abismado de não ter área de telefone no sítio? ahahsjsjs puta que pariu carioca mora em outra mundo msm,0,0,0,0,0,0,1
puta que me pariu vai se foder eu n trabalho pra vc.,1,1,0,0,0,0,0
"aiai
tem dias que eu fico 
""poxa saudades""
mas daí eu paro e penso
""júlia? vai se foder garota""",0,1,0,0,0,0,0
@user eu teria usado a faca pra cortar o pinto fora logo,0,1,0,0,0,0,0
"Queria foder com @user desse jeito
 
@user ™
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user",0,1,0,0,0,0,0
vai tomar no cu @user voces tem merda na cabeca de colocar a porra de um robo no jogo seu duente,1,1,0,0,0,0,0
@user não te chateies puto,1,0,0,0,0,0,0
"n tenho paciência pra luisa mel, o desserviço fodido que essa mulher faz",0,1,0,0,0,0,0
"puta que pariu, toda hora o telefone toca, eu atendo, não falam nada e desligam, eu não aguento mais, vai tomar no cu porra",1,1,0,0,0,0,0
"filho da puta, uma das minhas maiores é esse gordo cebo do titano q ódio 😫🥺",1,0,0,0,0,0,0
"Uma das 12 melhores mensagem que existe!

""to com saudades de vc""
""quero te ver""
""te amo""
""me importo com você""
""te amo mto""
""você tá bem?""
""quer conversar?""
""eu to aq pro q precisar""
""me liga, gosto de ouvir sua voz"" ""vamos fuder muito""
""gosto dos seus olhos""
""amo teu sorriso""",0,1,0,0,0,0,0
@user queria saber como é a sensação de se estar de pau duro,0,1,0,0,0,0,0
"não me lembro de nada,só sei que queria fechar o pau ontem kkkkkkkkkkk🥵",0,1,0,0,0,0,0
"Essa era minha duvida aos 13 anos

Ms tem uma que ate hj não sai da minha cabeça: quem foi que inventou o sexo oral??? Foi tipo “vou meter a boca no teu pau pra ve no que da” e dps disso foi “foi bom, vou fazer isso cm tua ppk tb, ve se é bom”???",0,1,0,0,0,0,0
"@user me liga bora jogar
Eu: ok já te ligo
*eu ligo pra ela*
Ela: então kkk a * TA aqui kkk 
AI A filho da puta ME BOTA PRA FALAR COM A GAROTA
NOSSA EU FICO DE VELA ATÉ EM LIGAÇÃO",1,0,0,0,0,0,0
brasil venceu os 2 primeiros sets e enfiou os outros no cu,0,1,0,0,0,0,0
"P/ deixar IDIOTA com raiva, informo que votei no BOLSONARO, e votarei novamente em 2022. Gosto do seu jeito espontâneo de falar na lata, principalmente quando provoca terremotos na ESQUERDA MALDITA brasileira. COMUNISMO / SOCIALISMO SÃO DUAS MERDAS!
O PT É A DESGRAÇA DO BRASIL.",1,1,0,0,0,0,0
agora está uma correria do caraio,0,1,0,0,0,0,0
@user te foder mlhr tabaco do 🌍,0,1,0,0,0,0,0
@user ser humano é um lixo,1,0,0,0,0,0,0
@user essa macaca vai ter que fazer,1,0,0,0,1,0,0
@user não tem nada mais insuportável que viado que fica de briguinha por diva pop,1,0,0,1,0,0,0
"@user @user E afinal que porra quer que faça o estado? Se vende, está mal, se não vende, está mal, se compra está mal, se não compra está mal. Os privados sem fiscalização e leis do estado são um bando de ladrões que criaram a escravatura, horário de 14 horas e ordenados de miséria.",0,1,0,0,0,0,0
"vocês acham realmente que vão fazer a sm desistir de debutar o bg? mano enfiaram a noção no cu igual a empresa ne. além de deixar os garotos tristes porque deram duro, vão prejudicá-los. parabéns vocês dividem um único neurônio",1,1,0,0,0,0,0
@user eu tô tão puta se eu visse essa garota na rua dava um socao,0,1,0,0,0,0,0
@user @user @user @user é um cretino fundamental.,1,0,0,0,0,0,0
@user sacana kkkkkkk,0,0,0,0,0,1,0
"@user ""mulher é lixo sim vai tomar no cu""",1,1,0,0,0,1,0
"menos de 20 min de filme e já estou puto nmrl, q mlk idiotaa",1,0,0,0,0,0,0
Presidente criacionista fundamentalista neandertal - cretino - faz parte desses bandidos “ pastores evangélicos” empresários da fé - Bolsomerda hipócrita - inescrupuloso - louco.....,1,0,0,0,0,0,0
"@user @user Vai se lascar sua idiota mentirosa. Você é asquerosa; repúdio é o que o povo brasileiro tem a seu respeito. Vamos extirpar gente do seu nível da política brasileira. Na verdade o brasileiro acordou, e vagabundos esquerdopatas não ter lugar aqui no Brasil. Cadeia nos bandidos",1,0,0,0,0,0,0
nó que cu viu,0,1,0,0,0,0,0
"@user caralho, meteu muito forte🍆😈",0,1,0,0,0,0,0
"A sm tem a cara de pau de n deixar os artistas nem chegarem perto do Brasil, mas usa uma batida brasileira pras artistas dançarem no JAPÃO SM VAI TOMAR NO CU",1,1,0,0,0,0,0
as praga começa chega na loja bem na hora de ir embora vai toma no cu mano povo nao se toca🖕,1,1,0,0,0,0,0
"que veneno cara, toma no cú",0,1,0,0,0,0,0
"@user O comedor de traveco, a direita ta pedindo o impechment do Dias Toffoli faz tempo, você não deve saber porque bloqueia todo mundo. Volta pros teus pornôs cara",1,1,0,1,0,0,0
tomar no cu ninguém quer,0,1,0,0,0,0,0
@user transo tão gostoso q até a vida quer fuder cmg,0,1,0,0,0,0,0
@user vou jogar a larissinha na sua cara só se for ne arrombada sabe q to sem celular,1,1,0,0,0,0,0
"@user @user vem aq ent e pega os 4 p vc, irritantes porra",0,1,0,0,0,0,0
"@user Já q o senhor está falando em entrevistas, responde essa por favor. O senhor tb se negou a falar. Canalha",1,0,0,0,0,0,0
tem uns problemas que só se resolve mandando tomar no cu mesmo,0,1,0,0,0,0,0
"@user mano????? era só a pessoa não ser uma imbecil, tipo, porra quem quebra o ovo desse jeito???????",1,0,0,0,0,0,0
meu celular tá um cu pra mexer 😑,0,1,0,0,0,0,0
@user esperando essa pessoa deixar de cu doce,0,1,0,0,0,0,0
"@user oi gente que vocês tenham um grande dia, grande como a rola do taehyung",0,1,0,0,0,0,0
filha da puta..,1,1,0,0,0,0,0
@user imprensa mentirosa e maldita! não adianta vomitar essas fake news. povo acordou pra essa mídia imunda!,1,0,0,0,0,0,0
pq esse filho da puta mora longe p cacete vai tomar no cuzitu,0,1,0,0,0,0,0
"uma vez eu vi uma garota falar que não achava o kyung sexy, gente???? eu vejo essa fancam e meu pau bate na tesya",0,1,0,0,0,0,0
"arrasouuu, branco encardido, tomou na cara lixo veio",1,0,0,0,0,0,0
"@user não!!!!! 
jogador mais filho da puta da história do são paulo!",1,0,0,0,0,0,0
@user eu que sabotei o copo dessa piranha botei uma bala boa,0,1,0,0,0,1,0
vai tomar no cu deixa eu jogar meu ps4 em paz,1,1,0,0,0,0,0
@user vai toma no seu cu !,1,1,0,0,0,0,0
viado quer ver q essa porra vai dar uns 100 fv kkkkkkkkkkkkkk parei,0,0,0,1,0,0,0
viadinho branco fa de outlander criticando series negras talentosas que nao foram feitas pra ele,0,0,0,1,0,0,0
"em 93
nós ganhamos o paulistão
foi em cima dos gamba filha da puta
4x0 po verdaooooooooo",1,0,0,0,0,0,0
não tenho nada no caderno de todas as matéria to fodido,0,1,0,0,0,0,0
Odeio gente filho da puta e covarde que ofende os outros! Quando que esses lixos de pessoas vão enxergar sua responsabilidade na vida emocional do próximo? Que ódio!,0,1,0,0,0,0,0
@user ahahah ent temos de ir apanhar a puta 😝,1,1,0,0,0,1,0
"Meu Deus que nojo recebi um pau horrível no CC

Homens, entendam por favor que o tico liro sujo e seboso de vcs não dá tesao e é NOJENTO! Agradeço desde já",0,1,0,0,0,0,0
"Ainda Bem- Marisa Monte
minha playlist olha pra mim e pensa ""vou foder com ele até pedir arrego"" 

eu acabei de sofrer um desilusão amorosa vsffffffff quero morrer desgraça",0,1,0,0,0,0,0
verme é pouco pra definir,1,0,0,0,0,0,0
@user @user @user não quero comer teu cu.,0,1,0,0,0,0,0
"@user @user ô vagabunda, te amo, te considero irmão puta",1,0,0,0,0,1,0
@user puts sou tão boiola por sope que nem sei,0,0,0,1,0,0,0
"bigodin traiçoeiro que chama atenção de puta, ela já sem calcinha, cheia de whisky na cuca, vou levar ela pro beco e pau na filha da puta",1,1,0,0,0,1,0
"@user 😈voltei 😈

e voltei gozando caralho 😂🤣

❌quero vários ❌",0,1,0,0,0,0,0
"@user pra vcs verem, a direita só representa o atraso. não sei como foi q o pt deixou o brasil cair nas patas dessa gentinha.",1,0,0,0,0,0,0
realmente elegante buceta solta da mãe coreano suculento,0,1,0,0,0,0,0
"tenho do da menina que amar ele de verdade, e ele não se permitir gostar dela por causa do que essa vaca fez com ele",0,0,0,0,0,1,0
@user @user o cu assassino,0,1,0,0,0,0,0
@user toma no cu ta feio isso ja,0,1,0,0,0,0,0
"1 festa // 1 lugar // 3 dj muito fudido! 
Carioca // Razzmatazz // Mozart, VMC e Zarza.. 
~as fofas que forem nessa festa vão preparadas so isso~",0,1,0,0,0,0,0
@user @user @user pau no lombo sem massagem kkkk,0,1,0,0,0,0,0
GENTE EU TAVA SIRIRICANDO COM UMA PIRÂMIDE DO EGITO NÉ AI EU ENFIEI MUITO FORTE E AGORA MINHA BUCETA TA SANGRANDO MUITO E EU NÃO SEI O QUE FAZER EU NÃO POSSO FALAR PRA MINHA MÃE ME AJUDA CARALHO EU VOU MORRER😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😰😰😰😰😰🤐🤐😰😰,0,1,0,0,0,0,0
a audácia desse filho da puta,1,0,0,0,0,0,0
"tive um professor de física q tb era dj (agr é só dj), falei c ele hoje e aí me passou o novo set dele 
rapaz que housezinho de fuder",0,1,0,0,0,0,0
sera se eu reprovar de ano dnv minha mãe fica puta,1,0,0,0,0,0,0
"falar q se mataria??????? caralho garota doente da porra, sem noção nenhuma",1,1,0,0,0,0,0
@user vai trabalhar vagabundo!,1,0,0,0,0,0,0
"@user namjoon me chupa o cacete do jimin
gent que teclado eh esse",0,1,0,0,0,0,0
aí namoral se eu pego um filha da puta desse e sem muito papo e morte na hora pprt sem muito papo que ódio parceiros 🤬🤬🤬🤬,1,1,0,0,0,0,0
"@user Eu queria ver se um desses aí (vitimas da sociedade) estuprasse, maltasse e depois, singelamente, esquartejasse sua filha, ou sobrinha, ou parente; se vc ainda teria essa mesma opinião seus bostas de merda do caralho!!!!!!!",1,1,0,0,0,0,0
pau no cu do cidade nova,1,0,0,0,0,0,0
@user e vc seu vagabundo vai ser expulso do país...,1,0,0,0,0,0,0
moço vai se foder,1,0,0,0,0,0,0
@user me siga devolta não bixa da cabeçona,0,0,0,1,0,0,0
under his eye e o caralho filha da puta,1,0,0,0,0,0,0
@user é bala nos três cu 👌🏾👈🏾🚩🚩,0,1,0,0,0,0,0
@user é impressionante que tem nego que paga pau nos replys.,0,0,0,0,1,0,0
@user toma fanta que o pau levanta,0,1,0,0,0,0,0
Bem feito o Dono do PSG enquanto tem gente do seu país passando fome e dificuldade o PSG desembolsa milhões para compra esse LIXO DE NEYMAR,1,0,0,0,0,0,0
Até parece minha esposa sentando em um pau.,0,1,0,0,0,1,0
@user vai ser demais! vai ser do cú riscado,0,1,0,0,0,0,0
"meu cu é muito filho da puta, quando eu entro no chuveiro da vontade de cagar",0,1,0,0,0,0,0
@user @user meu pau doido kkkkkkkkkkkk,0,1,0,0,0,0,0
tomar no cu viu vei,0,1,0,0,0,0,0
"tenho que ir no centro depositar 8 pila, tô numa puta preguiça",0,1,0,0,0,0,0
voces sao nojentos vai se foder,1,1,0,0,0,0,0
@user vai tomar no cu seu filho da puta,1,1,0,0,0,0,0
"@user um babaca, se achou o fodão mais quando a porta abriu o cu sumiu...",1,1,0,0,0,0,0
att: isso arde demais vai timar no cu,0,1,0,0,0,0,0
piada do dia foi ouvir que o 15 do democrata ia ganhar do nosso do sotelandia... vai se fuder rapa..,0,1,0,0,0,0,0
primeira vez na vida que vejo uma leoa com sotaque carioca ☻,0,0,0,0,0,0,1
@user se fude emelyn desgraçada,1,1,0,0,0,0,0
Li essa reportagem completa e não da pra acreditar!!! A menina vivia amarrada e era chicoteada diariamente... Como um pai faz isso?! E essa filho da puta ainda ajudou 😡😡 Essas porras tem que sofrer mto na cadeia 😡😡😡,1,1,0,0,0,0,0
@user putinha das pirocas kkkkkkk,0,1,0,0,0,1,0
@user kkkkkkk ridícula,1,0,0,0,0,0,0
o cara trabalhando nego aloprando tnc,0,0,0,0,1,0,0
@user Isso é um vagabundo ... Falou que tomava remédio pra dormir pq não conseguia viver sem receber em dia ... Agora vai pro flu ganhando 250 e recebendo um salário a cada 3 meses . No Vasco ganhava 550 . Vagabundo define esse verme,1,0,0,0,0,0,0
@user minha filha vai toma no cu vai,1,1,0,0,0,0,0
ei voce ai proletaria ja leu o manifesto do partido comunista???? nao??? bora ler e tomar os meios de produção sei la come o cu do capitalismmo instaurar o comunismo,0,1,0,0,0,0,0
"@user não tenta mudar piranha, piranha não muda",0,0,0,0,0,1,0
meu deus chico buarque e um demente,1,0,0,0,0,0,0
@user vila norma botou pra fuder,0,1,0,0,0,0,0
aqui é deus por nós e quem for contra tá fudido,0,1,0,0,0,0,0
@user ✌️ thread de pornozão sapatão pra vc siriricar na madrugada 👅,0,1,0,0,0,0,0
acorda td dia de p** duro? — kkkkkkkkkk va se foder,0,1,0,0,0,0,0
"@user @user @user @user Conciliação com bandidos que estupraram o Brasil, que nos roubou o futuro??? Conciliação com comunistas do Foro de SP??? Você é um brincalhão! O “isentismo” é um lixo. Aonde estava o senhor quando o presidente da OAB chamou colegas de puta e Sérgio Moro de chefe de quadrilha?",1,1,0,0,0,0,0
cara kkkkkkkkkkk a geovana eh uma diaba irmão vai se foder,1,0,0,0,0,0,0
"[3/8 12:59] cecilia: Apois tire ele da gaveta q eu n sou palhaça sua filha da puta
[3/8 12:59] cecilia: ta achando q eu sou suas cachorra eh
[3/8 12:59] cecilia: seu cu",0,1,0,0,0,1,0
"@user nossa que sonho de posição, sentado bem de frente da sua mulher pulando na pica de outro 😍😍",0,1,0,0,0,0,0
more vc tá putinha pq?,0,1,0,0,0,1,0
"putinha do boquete, credo que baixaria 😂😂",0,1,0,0,0,1,0
NAMORAL VELHO SE EU PUDESSE PEGAR ESSES KILLER CAMPER FILHA DA PUTA EU IA MATAR ESSE ARROMBADO TUDO PORRA VAI SE.FODER CAMPER LIXO TOMARA Q MORRA INFELIZ,1,1,0,0,0,0,0
um retardado me seguiu na outra conta usbzisnzinsoznosn aiai,1,0,0,0,0,0,0
vai se fuder mano o maldito ainda nem deu aula sussega o faxo,1,1,0,0,0,0,0
"eu queria dar bom dia, 
bom dia eu não posso dar
ja passou do meio dia 
vai tomar no cu pra lá.",0,1,0,0,0,0,0
@user @user vai se foder garota tóxica kkkkkkkkkkkkk,1,0,0,0,0,0,0
@user @user piranha apaixonada,0,0,0,0,0,1,0
@user meu pau,0,1,0,0,0,0,0
queira matar a maria eduarda do início do ano que aceitou fazer o toeic e pagar quase 500 pila nesse lixo,0,1,0,0,0,0,0
"salão é um cu, é cobra comendo cobra, tô enojada de salão de beleza já",0,1,0,0,0,0,0
"Sendo fudido pelo @user ! Mlk delicioso , quem quiser marcar de me comer junto com ele , só chama na DM ! Ele leita gostoso ! 

@user @user @user @user @user @user @user @user @user",0,1,0,0,0,0,0
"fica d4, fica d4 e tomaa",0,1,0,0,0,0,0
"@user cachorro é bom q a gnt peida na cara deles e eles vem cheirar nosso cu

n q eu faça isso",0,1,0,0,0,0,0
@user tomo no cu kkkkkkkkkkkkkkkkkkkkkkk,0,1,0,0,0,0,0
